Packet_UID,Generation_Time,Reception_Time,End_To_End_Delay,SW1_Arrival,SW1_Eligibility,SW1_Departure,SW2_Arrival,SW2_Eligibility,SW2_Departure,Diff_Eli_Dest_SW1,Diff_Eli_Dest_SW2,Diff_EntrySW1_ExitSW2,Stay_Time_SW1,Stay_Time_SW2,Inter_Departure
88732,0.87063,0.870662,3.1716e-05,0.870634,0.87064,0.87064,0.870644,0.870658,0.870658,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88733,0.87064,0.870672,3.1716e-05,0.870644,0.87065,0.87065,0.870654,0.870668,0.870668,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88734,0.87065,0.870682,3.1716e-05,0.870654,0.87066,0.87066,0.870664,0.870678,0.870678,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88735,0.87066,0.870692,3.1716e-05,0.870664,0.87067,0.87067,0.870674,0.870688,0.870688,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88736,0.87067,0.870702,3.1716e-05,0.870674,0.87068,0.87068,0.870684,0.870698,0.870698,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88737,0.87068,0.870712,3.1716e-05,0.870684,0.87069,0.87069,0.870694,0.870708,0.870708,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88738,0.87069,0.870722,3.1716e-05,0.870694,0.8707,0.8707,0.870704,0.870718,0.870718,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88739,0.8707,0.870732,3.1716e-05,0.870704,0.87071,0.87071,0.870714,0.870728,0.870728,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88740,0.87071,0.870742,3.1716e-05,0.870714,0.87072,0.87072,0.870724,0.870738,0.870738,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88741,0.87072,0.870752,3.1716e-05,0.870724,0.87073,0.87073,0.870734,0.870748,0.870748,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88742,0.87073,0.870762,3.1716e-05,0.870734,0.87074,0.87074,0.870744,0.870758,0.870758,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88743,0.87074,0.870772,3.1716e-05,0.870744,0.87075,0.87075,0.870754,0.870768,0.870768,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88744,0.87075,0.870782,3.1716e-05,0.870754,0.87076,0.87076,0.870764,0.870778,0.870778,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88745,0.87076,0.870792,3.1716e-05,0.870764,0.87077,0.87077,0.870774,0.870788,0.870788,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88746,0.87077,0.870802,3.1716e-05,0.870774,0.87078,0.87078,0.870784,0.870798,0.870798,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88747,0.87078,0.870812,3.1716e-05,0.870784,0.87079,0.87079,0.870794,0.870808,0.870808,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88748,0.87079,0.870822,3.1716e-05,0.870794,0.8708,0.8708,0.870804,0.870818,0.870818,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88749,0.8708,0.870832,3.1716e-05,0.870804,0.87081,0.87081,0.870814,0.870828,0.870828,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88750,0.87081,0.870842,3.1716e-05,0.870814,0.87082,0.87082,0.870824,0.870838,0.870838,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88751,0.87082,0.870852,3.1716e-05,0.870824,0.87083,0.87083,0.870834,0.870848,0.870848,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88752,0.87083,0.870862,3.1716e-05,0.870834,0.87084,0.87084,0.870844,0.870858,0.870858,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88753,0.87084,0.870872,3.1716e-05,0.870844,0.87085,0.87085,0.870854,0.870868,0.870868,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88754,0.87085,0.870882,3.1716e-05,0.870854,0.87086,0.87086,0.870864,0.870878,0.870878,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88755,0.87086,0.870892,3.1716e-05,0.870864,0.87087,0.87087,0.870874,0.870888,0.870888,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88756,0.87087,0.870902,3.1716e-05,0.870874,0.87088,0.87088,0.870884,0.870898,0.870898,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88757,0.87088,0.870912,3.1716e-05,0.870884,0.87089,0.87089,0.870894,0.870908,0.870908,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88758,0.87089,0.870922,3.1716e-05,0.870894,0.8709,0.8709,0.870904,0.870918,0.870918,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88759,0.8709,0.870932,3.1716e-05,0.870904,0.87091,0.87091,0.870914,0.870928,0.870928,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88760,0.87091,0.870942,3.1716e-05,0.870914,0.87092,0.87092,0.870924,0.870938,0.870938,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88761,0.87092,0.870952,3.1716e-05,0.870924,0.87093,0.87093,0.870934,0.870948,0.870948,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88762,0.87093,0.870962,3.1716e-05,0.870934,0.87094,0.87094,0.870944,0.870958,0.870958,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88763,0.87094,0.870972,3.1716e-05,0.870944,0.87095,0.87095,0.870954,0.870968,0.870968,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88764,0.87095,0.870982,3.1716e-05,0.870954,0.87096,0.87096,0.870964,0.870978,0.870978,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88765,0.87096,0.870992,3.1716e-05,0.870964,0.87097,0.87097,0.870974,0.870988,0.870988,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88766,0.87097,0.871002,3.1716e-05,0.870974,0.87098,0.87098,0.870984,0.870998,0.870998,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88767,0.87098,0.871012,3.1716e-05,0.870984,0.87099,0.87099,0.870994,0.871008,0.871008,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88768,0.87099,0.871022,3.1716e-05,0.870994,0.871,0.871,0.871004,0.871018,0.871018,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88769,0.871,0.871032,3.1716e-05,0.871004,0.87101,0.87101,0.871014,0.871028,0.871028,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88770,0.87101,0.871042,3.1716e-05,0.871014,0.87102,0.87102,0.871024,0.871038,0.871038,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88771,0.87102,0.871052,3.1716e-05,0.871024,0.87103,0.87103,0.871034,0.871048,0.871048,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88772,0.87103,0.871062,3.1716e-05,0.871034,0.87104,0.87104,0.871044,0.871058,0.871058,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88773,0.87104,0.871072,3.1716e-05,0.871044,0.87105,0.87105,0.871054,0.871068,0.871068,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88774,0.87105,0.871082,3.1716e-05,0.871054,0.87106,0.87106,0.871064,0.871078,0.871078,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88775,0.87106,0.871092,3.1716e-05,0.871064,0.87107,0.87107,0.871074,0.871088,0.871088,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88776,0.87107,0.871102,3.1716e-05,0.871074,0.87108,0.87108,0.871084,0.871098,0.871098,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88777,0.87108,0.871112,3.1716e-05,0.871084,0.87109,0.87109,0.871094,0.871108,0.871108,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88778,0.87109,0.871122,3.1716e-05,0.871094,0.8711,0.8711,0.871104,0.871118,0.871118,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88779,0.8711,0.871132,3.1716e-05,0.871104,0.87111,0.87111,0.871114,0.871128,0.871128,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88780,0.87111,0.871142,3.1716e-05,0.871114,0.87112,0.87112,0.871124,0.871138,0.871138,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88781,0.87112,0.871152,3.1716e-05,0.871124,0.87113,0.87113,0.871134,0.871148,0.871148,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88782,0.87113,0.871162,3.1716e-05,0.871134,0.87114,0.87114,0.871144,0.871158,0.871158,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88783,0.87114,0.871172,3.1716e-05,0.871144,0.87115,0.87115,0.871154,0.871168,0.871168,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88784,0.87115,0.871182,3.1716e-05,0.871154,0.87116,0.87116,0.871164,0.871178,0.871178,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88785,0.87116,0.871192,3.1716e-05,0.871164,0.87117,0.87117,0.871174,0.871188,0.871188,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88786,0.87117,0.871202,3.1716e-05,0.871174,0.87118,0.87118,0.871184,0.871198,0.871198,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88787,0.87118,0.871212,3.1716e-05,0.871184,0.87119,0.87119,0.871194,0.871208,0.871208,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88788,0.87119,0.871222,3.1716e-05,0.871194,0.8712,0.8712,0.871204,0.871218,0.871218,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88789,0.8712,0.871232,3.1716e-05,0.871204,0.87121,0.87121,0.871214,0.871228,0.871228,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88790,0.87121,0.871242,3.1716e-05,0.871214,0.87122,0.87122,0.871224,0.871238,0.871238,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88791,0.87122,0.871252,3.1716e-05,0.871224,0.87123,0.87123,0.871234,0.871248,0.871248,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88792,0.87123,0.871262,3.1716e-05,0.871234,0.87124,0.87124,0.871244,0.871258,0.871258,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88793,0.87124,0.871272,3.1716e-05,0.871244,0.87125,0.87125,0.871254,0.871268,0.871268,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88794,0.87125,0.871282,3.1716e-05,0.871254,0.87126,0.87126,0.871264,0.871278,0.871278,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88795,0.87126,0.871292,3.1716e-05,0.871264,0.87127,0.87127,0.871274,0.871288,0.871288,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88796,0.87127,0.871302,3.1716e-05,0.871274,0.87128,0.87128,0.871284,0.871298,0.871298,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88797,0.87128,0.871312,3.1716e-05,0.871284,0.87129,0.87129,0.871294,0.871308,0.871308,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88798,0.87129,0.871322,3.1716e-05,0.871294,0.8713,0.8713,0.871304,0.871318,0.871318,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88799,0.8713,0.871332,3.1716e-05,0.871304,0.87131,0.87131,0.871314,0.871328,0.871328,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88800,0.87131,0.871342,3.1716e-05,0.871314,0.87132,0.87132,0.871324,0.871338,0.871338,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88801,0.87132,0.871352,3.1716e-05,0.871324,0.87133,0.87133,0.871334,0.871348,0.871348,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88802,0.87133,0.871362,3.1716e-05,0.871334,0.87134,0.87134,0.871344,0.871358,0.871358,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88803,0.87134,0.871372,3.1716e-05,0.871344,0.87135,0.87135,0.871354,0.871368,0.871368,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88804,0.87135,0.871382,3.1716e-05,0.871354,0.87136,0.87136,0.871364,0.871378,0.871378,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88805,0.87136,0.871392,3.1716e-05,0.871364,0.87137,0.87137,0.871374,0.871388,0.871388,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88806,0.87137,0.871402,3.1716e-05,0.871374,0.87138,0.87138,0.871384,0.871398,0.871398,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88807,0.87138,0.871412,3.1716e-05,0.871384,0.87139,0.87139,0.871394,0.871408,0.871408,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88808,0.87139,0.871422,3.1716e-05,0.871394,0.8714,0.8714,0.871404,0.871418,0.871418,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88809,0.8714,0.871432,3.1716e-05,0.871404,0.87141,0.87141,0.871414,0.871428,0.871428,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88810,0.87141,0.871442,3.1716e-05,0.871414,0.87142,0.87142,0.871424,0.871438,0.871438,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88811,0.87142,0.871452,3.1716e-05,0.871424,0.87143,0.87143,0.871434,0.871448,0.871448,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88812,0.87143,0.871462,3.1716e-05,0.871434,0.87144,0.87144,0.871444,0.871458,0.871458,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88813,0.87144,0.871472,3.1716e-05,0.871444,0.87145,0.87145,0.871454,0.871468,0.871468,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88814,0.87145,0.871482,3.1716e-05,0.871454,0.87146,0.87146,0.871464,0.871478,0.871478,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88815,0.87146,0.871492,3.1716e-05,0.871464,0.87147,0.87147,0.871474,0.871488,0.871488,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88816,0.87147,0.871502,3.1716e-05,0.871474,0.87148,0.87148,0.871484,0.871498,0.871498,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88817,0.87148,0.871512,3.1716e-05,0.871484,0.87149,0.87149,0.871494,0.871508,0.871508,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88818,0.87149,0.871522,3.1716e-05,0.871494,0.8715,0.8715,0.871504,0.871518,0.871518,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88819,0.8715,0.871532,3.1716e-05,0.871504,0.87151,0.87151,0.871514,0.871528,0.871528,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88820,0.87151,0.871542,3.1716e-05,0.871514,0.87152,0.87152,0.871524,0.871538,0.871538,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88821,0.87152,0.871552,3.1716e-05,0.871524,0.87153,0.87153,0.871534,0.871548,0.871548,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88822,0.87153,0.871562,3.1716e-05,0.871534,0.87154,0.87154,0.871544,0.871558,0.871558,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88823,0.87154,0.871572,3.1716e-05,0.871544,0.87155,0.87155,0.871554,0.871568,0.871568,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88824,0.87155,0.871582,3.1716e-05,0.871554,0.87156,0.87156,0.871564,0.871578,0.871578,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88825,0.87156,0.871592,3.1716e-05,0.871564,0.87157,0.87157,0.871574,0.871588,0.871588,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88826,0.87157,0.871602,3.1716e-05,0.871574,0.87158,0.87158,0.871584,0.871598,0.871598,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88828,0.87158,0.871612,3.1716e-05,0.871584,0.87159,0.87159,0.871594,0.871608,0.871608,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88829,0.87159,0.871622,3.1716e-05,0.871594,0.8716,0.8716,0.871604,0.871618,0.871618,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88830,0.8716,0.871632,3.1716e-05,0.871604,0.87161,0.87161,0.871614,0.871628,0.871628,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88831,0.87161,0.871642,3.1716e-05,0.871614,0.87162,0.87162,0.871624,0.871638,0.871638,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88832,0.87162,0.871652,3.1716e-05,0.871624,0.87163,0.87163,0.871634,0.871648,0.871648,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88833,0.87163,0.871662,3.1716e-05,0.871634,0.87164,0.87164,0.871644,0.871658,0.871658,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88834,0.87164,0.871672,3.1716e-05,0.871644,0.87165,0.87165,0.871654,0.871668,0.871668,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88835,0.87165,0.871682,3.1716e-05,0.871654,0.87166,0.87166,0.871664,0.871678,0.871678,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88836,0.87166,0.871692,3.1716e-05,0.871664,0.87167,0.87167,0.871674,0.871688,0.871688,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88837,0.87167,0.871702,3.1716e-05,0.871674,0.87168,0.87168,0.871684,0.871698,0.871698,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88838,0.87168,0.871712,3.1716e-05,0.871684,0.87169,0.87169,0.871694,0.871708,0.871708,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88839,0.87169,0.871722,3.1716e-05,0.871694,0.8717,0.8717,0.871704,0.871718,0.871718,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88840,0.8717,0.871732,3.1716e-05,0.871704,0.87171,0.87171,0.871714,0.871728,0.871728,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88841,0.87171,0.871742,3.1716e-05,0.871714,0.87172,0.87172,0.871724,0.871738,0.871738,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88842,0.87172,0.871752,3.1716e-05,0.871724,0.87173,0.87173,0.871734,0.871748,0.871748,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88843,0.87173,0.871762,3.1716e-05,0.871734,0.87174,0.87174,0.871744,0.871758,0.871758,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88844,0.87174,0.871772,3.1716e-05,0.871744,0.87175,0.87175,0.871754,0.871768,0.871768,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88845,0.87175,0.871782,3.1716e-05,0.871754,0.87176,0.87176,0.871764,0.871778,0.871778,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88846,0.87176,0.871792,3.1716e-05,0.871764,0.87177,0.87177,0.871774,0.871788,0.871788,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88847,0.87177,0.871802,3.1716e-05,0.871774,0.87178,0.87178,0.871784,0.871798,0.871798,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88848,0.87178,0.871812,3.1716e-05,0.871784,0.87179,0.87179,0.871794,0.871808,0.871808,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88849,0.87179,0.871822,3.1716e-05,0.871794,0.8718,0.8718,0.871804,0.871818,0.871818,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88850,0.8718,0.871832,3.1716e-05,0.871804,0.87181,0.87181,0.871814,0.871828,0.871828,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88851,0.87181,0.871842,3.1716e-05,0.871814,0.87182,0.87182,0.871824,0.871838,0.871838,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88852,0.87182,0.871852,3.1716e-05,0.871824,0.87183,0.87183,0.871834,0.871848,0.871848,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88853,0.87183,0.871862,3.1716e-05,0.871834,0.87184,0.87184,0.871844,0.871858,0.871858,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88854,0.87184,0.871872,3.1716e-05,0.871844,0.87185,0.87185,0.871854,0.871868,0.871868,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88855,0.87185,0.871882,3.1716e-05,0.871854,0.87186,0.87186,0.871864,0.871878,0.871878,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88856,0.87186,0.871892,3.1716e-05,0.871864,0.87187,0.87187,0.871874,0.871888,0.871888,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88857,0.87187,0.871902,3.1716e-05,0.871874,0.87188,0.87188,0.871884,0.871898,0.871898,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88858,0.87188,0.871912,3.1716e-05,0.871884,0.87189,0.87189,0.871894,0.871908,0.871908,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88859,0.87189,0.871922,3.1716e-05,0.871894,0.8719,0.8719,0.871904,0.871918,0.871918,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88860,0.8719,0.871932,3.1716e-05,0.871904,0.87191,0.87191,0.871914,0.871928,0.871928,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88861,0.87191,0.871942,3.1716e-05,0.871914,0.87192,0.87192,0.871924,0.871938,0.871938,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88862,0.87192,0.871952,3.1716e-05,0.871924,0.87193,0.87193,0.871934,0.871948,0.871948,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88863,0.87193,0.871962,3.1716e-05,0.871934,0.87194,0.87194,0.871944,0.871958,0.871958,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88864,0.87194,0.871972,3.1716e-05,0.871944,0.87195,0.87195,0.871954,0.871968,0.871968,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88865,0.87195,0.871982,3.1716e-05,0.871954,0.87196,0.87196,0.871964,0.871978,0.871978,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88866,0.87196,0.871992,3.1716e-05,0.871964,0.87197,0.87197,0.871974,0.871988,0.871988,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88867,0.87197,0.872002,3.1716e-05,0.871974,0.87198,0.87198,0.871984,0.871998,0.871998,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88868,0.87198,0.872012,3.1716e-05,0.871984,0.87199,0.87199,0.871994,0.872008,0.872008,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88869,0.87199,0.872022,3.1716e-05,0.871994,0.872,0.872,0.872004,0.872018,0.872018,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88870,0.872,0.872032,3.1716e-05,0.872004,0.87201,0.87201,0.872014,0.872028,0.872028,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88871,0.87201,0.872042,3.1716e-05,0.872014,0.87202,0.87202,0.872024,0.872038,0.872038,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88872,0.87202,0.872052,3.1716e-05,0.872024,0.87203,0.87203,0.872034,0.872048,0.872048,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88873,0.87203,0.872062,3.1716e-05,0.872034,0.87204,0.87204,0.872044,0.872058,0.872058,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88874,0.87204,0.872072,3.1716e-05,0.872044,0.87205,0.87205,0.872054,0.872068,0.872068,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88875,0.87205,0.872082,3.1716e-05,0.872054,0.87206,0.87206,0.872064,0.872078,0.872078,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88876,0.87206,0.872092,3.1716e-05,0.872064,0.87207,0.87207,0.872074,0.872088,0.872088,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88877,0.87207,0.872102,3.1716e-05,0.872074,0.87208,0.87208,0.872084,0.872098,0.872098,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88878,0.87208,0.872112,3.1716e-05,0.872084,0.87209,0.87209,0.872094,0.872108,0.872108,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
88879,0.87209,0.872122,3.1716e-05,0.872094,0.8721,0.8721,0.872104,0.872118,0.872118,2.1716e-05,4.089e-06,2.3538e-05,5.911e-06,1.3538e-05,1e-05
