Packet_UID,Generation_Time,Reception_Time,End_To_End_Delay,SW1_Arrival,SW1_Departure,SW2_Arrival,SW2_Departure,Diff_EntrySW1_ExitSW2,Stay_Time_SW1,Stay_Time_SW2,Inter_Departure
68583,0.60409,0.605187,0.00109721,0.604094,0.605132,0.605136,0.605183,0.00108904,0.00103806,4.6889e-05,1.04e-05
68584,0.6041,0.605198,0.00109762,0.604104,0.605143,0.605147,0.605194,0.00108944,0.00103846,4.6889e-05,1.04e-05
68585,0.60411,0.605208,0.00109801,0.604114,0.605155,0.605159,0.605204,0.00108984,0.00104066,4.5089e-05,1.04e-05
68586,0.60412,0.605218,0.00109841,0.604124,0.605163,0.605167,0.605214,0.00109024,0.00103926,4.6889e-05,1.04e-05
68587,0.60413,0.605229,0.00109882,0.604134,0.605174,0.605178,0.605225,0.00109064,0.00103966,4.6889e-05,1.04e-05
68588,0.60414,0.605239,0.00109921,0.604144,0.605184,0.605188,0.605235,0.00109104,0.00104006,4.6889e-05,1.04e-05
68589,0.60415,0.60525,0.00109961,0.604154,0.605195,0.605199,0.605246,0.00109144,0.00104046,4.6889e-05,1.04e-05
68590,0.60416,0.60526,0.00110002,0.604164,0.605205,0.605209,0.605256,0.00109184,0.00104086,4.6889e-05,1.04e-05
68591,0.60417,0.60527,0.00110042,0.604174,0.605215,0.605219,0.605266,0.00109224,0.00104126,4.6889e-05,1.04e-05
68592,0.60418,0.605281,0.00110081,0.604184,0.605226,0.60523,0.605277,0.00109264,0.00104166,4.6889e-05,1.04e-05
68593,0.60419,0.605291,0.00110122,0.604194,0.605236,0.60524,0.605287,0.00109304,0.00104206,4.6889e-05,1.04e-05
68594,0.6042,0.605302,0.00110162,0.604204,0.605247,0.605251,0.605298,0.00109344,0.00104246,4.6889e-05,1.04e-05
68595,0.60421,0.605312,0.00110201,0.604214,0.605257,0.605261,0.605308,0.00109384,0.00104286,4.6889e-05,1.04e-05
68596,0.60422,0.605322,0.00110241,0.604224,0.605267,0.605271,0.605318,0.00109424,0.00104326,4.6889e-05,1.04e-05
68597,0.60423,-1,-1,0.604234,-1,-1,-1,-1,-1,-1,-1
68598,0.60424,0.605333,0.00109282,0.604244,0.605278,0.605282,0.605329,0.00108464,0.00103366,4.6889e-05,1.04e-05
68599,0.60425,0.605343,0.00109322,0.604254,0.605288,0.605292,0.605339,0.00108504,0.00103406,4.6889e-05,1.04e-05
68600,0.60426,0.605354,0.00109361,0.604264,0.605299,0.605303,0.60535,0.00108544,0.00103446,4.6889e-05,1.04e-05
68602,0.60427,0.605364,0.00109402,0.604274,0.605309,0.605313,0.60536,0.00108584,0.00103486,4.6889e-05,1.04e-05
68603,0.60428,0.605374,0.00109441,0.604284,0.605319,0.605323,0.60537,0.00108624,0.00103526,4.6889e-05,1.04e-05
68604,0.60429,0.605385,0.00109481,0.604294,0.60533,0.605334,0.605381,0.00108664,0.00103566,4.6889e-05,1.04e-05
68605,0.6043,0.605395,0.00109522,0.604304,0.605341,0.605345,0.605391,0.00108704,0.00103687,4.6077e-05,1.04e-05
68606,0.60431,0.605406,0.00109561,0.604314,0.605351,0.605355,0.605402,0.00108744,0.00103646,4.6889e-05,1.04e-05
68607,0.60432,0.605416,0.00109602,0.604324,0.605361,0.605365,0.605412,0.00108784,0.00103686,4.6889e-05,1.04e-05
68609,0.60433,0.605426,0.00109642,0.604334,0.605372,0.605376,0.605422,0.00108824,0.00103803,4.6113e-05,1.04e-05
68610,0.60434,0.605437,0.00109682,0.604344,0.605382,0.605386,0.605433,0.00108864,0.00103766,4.6889e-05,1.04e-05
68611,0.60435,0.605447,0.00109721,0.604354,0.605392,0.605396,0.605443,0.00108904,0.00103806,4.6889e-05,1.04e-05
68612,0.60436,0.605458,0.00109761,0.604364,0.605403,0.605407,0.605454,0.00108944,0.00103846,4.6889e-05,1.04e-05
68613,0.60437,0.605468,0.00109802,0.604374,0.605413,0.605417,0.605464,0.00108984,0.00103886,4.6889e-05,1.04e-05
68615,0.60438,0.605478,0.00109841,0.604384,0.605423,0.605427,0.605474,0.00109024,0.00103926,4.6889e-05,1.04e-05
68616,0.60439,0.605489,0.00109881,0.604394,0.605434,0.605438,0.605485,0.00109064,0.00103966,4.6889e-05,1.04e-05
68617,0.6044,0.605499,0.00109921,0.604404,0.605444,0.605448,0.605495,0.00109104,0.00104006,4.6889e-05,1.04e-05
68618,0.60441,0.60551,0.00109961,0.604414,0.605455,0.605459,0.605506,0.00109144,0.00104046,4.6889e-05,1.04e-05
68619,0.60442,0.60552,0.00110002,0.604424,0.605465,0.605469,0.605516,0.00109184,0.00104086,4.6889e-05,1.04e-05
68620,0.60443,0.60553,0.00110042,0.604434,0.605475,0.605479,0.605526,0.00109224,0.00104126,4.6889e-05,1.04e-05
68621,0.60444,0.605541,0.00110082,0.604444,0.605486,0.60549,0.605537,0.00109264,0.00104166,4.6889e-05,1.04e-05
68622,0.60445,0.605551,0.00110121,0.604454,0.605496,0.6055,0.605547,0.00109304,0.00104206,4.6889e-05,1.04e-05
68624,0.60446,-1,-1,0.604464,-1,-1,-1,-1,-1,-1,-1
68625,0.60447,0.605562,0.00109162,0.604474,0.605513,0.605517,0.605558,0.00108344,0.00103856,4.0791e-05,1.04e-05
68626,0.60448,0.605572,0.00109202,0.604484,0.605517,0.605521,0.605568,0.00108384,0.00103286,4.6889e-05,1.04e-05
68627,0.60449,0.605582,0.00109242,0.604494,0.605527,0.605531,0.605578,0.00108424,0.00103326,4.6889e-05,1.04e-05
68628,0.6045,0.605593,0.00109281,0.604504,0.605538,0.605542,0.605589,0.00108464,0.00103366,4.6889e-05,1.04e-05
68629,0.60451,0.605603,0.00109322,0.604514,0.605548,0.605552,0.605599,0.00108504,0.00103406,4.6889e-05,1.04e-05
68630,0.60452,0.605614,0.00109362,0.604524,0.605559,0.605563,0.60561,0.00108544,0.00103446,4.6889e-05,1.04e-05
68631,0.60453,0.605624,0.00109401,0.604534,0.605569,0.605573,0.60562,0.00108584,0.00103486,4.6889e-05,1.04e-05
68632,0.60454,0.605634,0.00109442,0.604544,0.605579,0.605583,0.60563,0.00108624,0.00103526,4.6889e-05,1.04e-05
68633,0.60455,0.605645,0.00109481,0.604554,0.60559,0.605594,0.605641,0.00108664,0.00103566,4.6889e-05,1.04e-05
68634,0.60456,0.605655,0.00109521,0.604564,0.6056,0.605604,0.605651,0.00108704,0.00103606,4.6889e-05,1.04e-05
68635,0.60457,0.605666,0.00109561,0.604574,0.605611,0.605615,0.605662,0.00108744,0.00103646,4.6889e-05,1.04e-05
68636,0.60458,0.605676,0.00109602,0.604584,0.605621,0.605625,0.605672,0.00108784,0.00103686,4.6889e-05,1.04e-05
68637,0.60459,0.605686,0.00109642,0.604594,0.605631,0.605635,0.605682,0.00108824,0.00103726,4.6889e-05,1.04e-05
68638,0.6046,0.605697,0.00109682,0.604604,0.605642,0.605646,0.605693,0.00108864,0.00103766,4.6889e-05,1.04e-05
68640,0.60461,0.605707,0.00109722,0.604614,0.605652,0.605656,0.605703,0.00108904,0.00103806,4.6889e-05,1.04e-05
68641,0.60462,0.605718,0.00109761,0.604624,0.605663,0.605667,0.605714,0.00108944,0.00103846,4.6889e-05,1.04e-05
68642,0.60463,0.605728,0.00109801,0.604634,0.605673,0.605677,0.605724,0.00108984,0.00103886,4.6889e-05,1.04e-05
68643,0.60464,0.605738,0.00109842,0.604644,0.605683,0.605687,0.605734,0.00109024,0.00103926,4.6889e-05,1.04e-05
68644,0.60465,0.605749,0.00109881,0.604654,0.605694,0.605698,0.605745,0.00109064,0.00103966,4.6889e-05,1.04e-05
68646,0.60466,0.605759,0.00109921,0.604664,0.605704,0.605708,0.605755,0.00109104,0.00104006,4.6889e-05,1.04e-05
68647,0.60467,0.60577,0.00109961,0.604674,0.605716,0.60572,0.605766,0.00109144,0.00104142,4.5925e-05,1.04e-05
68648,0.60468,0.60578,0.00110002,0.604684,0.605725,0.605729,0.605776,0.00109184,0.00104086,4.6889e-05,1.04e-05
68649,0.60469,0.60579,0.00110042,0.604694,0.605735,0.605739,0.605786,0.00109224,0.00104126,4.6889e-05,1.04e-05
68650,0.6047,0.605801,0.00110082,0.604704,0.605746,0.60575,0.605797,0.00109264,0.00104166,4.6889e-05,1.04e-05
68651,0.60471,0.605811,0.00110122,0.604714,0.605756,0.60576,0.605807,0.00109304,0.00104206,4.6889e-05,1.04e-05
68652,0.60472,0.605822,0.00110161,0.604724,0.605767,0.605771,0.605818,0.00109344,0.00104246,4.6889e-05,1.04e-05
68654,0.60473,-1,-1,0.604734,-1,-1,-1,-1,-1,-1,-1
68655,0.60474,0.605832,0.00109201,0.604744,0.605777,0.605781,0.605828,0.00108384,0.00103286,4.6889e-05,1.04e-05
68656,0.60475,0.605842,0.00109242,0.604754,0.605787,0.605791,0.605838,0.00108424,0.00103326,4.6889e-05,1.04e-05
68658,0.60476,0.605853,0.00109282,0.604764,0.605798,0.605802,0.605849,0.00108464,0.00103366,4.6889e-05,1.04e-05
68660,0.60477,-1,-1,0.604774,-1,-1,-1,-1,-1,-1,-1
68661,0.60478,0.605863,0.00108321,0.604784,0.605808,0.605812,0.605859,0.00107504,0.00102406,4.6889e-05,1.04e-05
68662,0.60479,0.605874,0.00108361,0.604794,0.605819,0.605823,0.60587,0.00107544,0.00102446,4.6889e-05,1.04e-05
68663,0.6048,0.605884,0.00108401,0.604804,0.605829,0.605833,0.60588,0.00107584,0.00102486,4.6889e-05,1.04e-05
68664,0.60481,0.605894,0.00108442,0.604814,0.605839,0.605843,0.60589,0.00107624,0.00102526,4.6889e-05,1.04e-05
68665,0.60482,0.605905,0.00108482,0.604824,0.60585,0.605854,0.605901,0.00107664,0.00102566,4.6889e-05,1.04e-05
68666,0.60483,0.605915,0.00108522,0.604834,0.60586,0.605864,0.605911,0.00107704,0.00102606,4.6889e-05,1.04e-05
68667,0.60484,0.605926,0.00108561,0.604844,0.605871,0.605875,0.605922,0.00107744,0.00102646,4.6889e-05,1.04e-05
68668,0.60485,0.605936,0.00108602,0.604854,0.605881,0.605885,0.605932,0.00107784,0.00102686,4.6889e-05,1.04e-05
68669,0.60486,0.605946,0.00108642,0.604864,0.605891,0.605895,0.605942,0.00107824,0.00102726,4.6889e-05,1.04e-05
68670,0.60487,0.605957,0.00108681,0.604874,0.605902,0.605906,0.605953,0.00107864,0.00102766,4.6889e-05,1.04e-05
68671,0.60488,0.605967,0.00108721,0.604884,0.605912,0.605916,0.605963,0.00107904,0.00102806,4.6889e-05,1.04e-05
68672,0.60489,0.605978,0.00108761,0.604894,0.605923,0.605927,0.605974,0.00107944,0.00102846,4.6889e-05,1.04e-05
68673,0.6049,0.605988,0.00108801,0.604904,0.605933,0.605937,0.605984,0.00107984,0.00102886,4.6889e-05,1.04e-05
68674,0.60491,0.605998,0.00108842,0.604914,0.605943,0.605947,0.605994,0.00108024,0.00102926,4.6889e-05,1.04e-05
68676,0.60492,0.606009,0.00108882,0.604924,0.605954,0.605958,0.606005,0.00108064,0.00102966,4.6889e-05,1.04e-05
68677,0.60493,0.606019,0.00108922,0.604934,0.605964,0.605968,0.606015,0.00108104,0.00103006,4.6889e-05,1.04e-05
68678,0.60494,0.60603,0.00108961,0.604944,0.605975,0.605979,0.606026,0.00108144,0.00103046,4.6889e-05,1.04e-05
68679,0.60495,0.60604,0.00109002,0.604954,0.605985,0.605989,0.606036,0.00108184,0.00103086,4.6889e-05,1.04e-05
68680,0.60496,0.60605,0.00109041,0.604964,0.605995,0.605999,0.606046,0.00108224,0.00103126,4.6889e-05,1.04e-05
68682,0.60497,0.606061,0.00109081,0.604974,0.606006,0.60601,0.606057,0.00108264,0.00103166,4.6889e-05,1.04e-05
68683,0.60498,0.606071,0.00109122,0.604984,0.606016,0.60602,0.606067,0.00108304,0.00103206,4.6889e-05,1.04e-05
68684,0.60499,0.606082,0.00109161,0.604994,0.606027,0.606031,0.606078,0.00108344,0.00103246,4.6889e-05,1.04e-05
68685,0.605,0.606092,0.00109202,0.605004,0.606037,0.606041,0.606088,0.00108384,0.00103286,4.6889e-05,1.04e-05
68686,0.60501,0.606102,0.00109241,0.605014,0.606047,0.606051,0.606098,0.00108424,0.00103326,4.6889e-05,1.04e-05
68687,0.60502,0.606113,0.00109282,0.605024,0.606058,0.606062,0.606109,0.00108464,0.00103366,4.6889e-05,1.04e-05
68688,0.60503,0.606123,0.00109322,0.605034,0.606068,0.606072,0.606119,0.00108504,0.00103406,4.6889e-05,1.04e-05
68689,0.60504,0.606134,0.00109361,0.605044,0.606079,0.606083,0.60613,0.00108544,0.00103446,4.6889e-05,1.04e-05
68690,0.60505,0.606144,0.00109402,0.605054,0.606089,0.606093,0.60614,0.00108584,0.00103486,4.6889e-05,1.04e-05
68691,0.60506,0.606154,0.00109441,0.605064,0.606099,0.606103,0.60615,0.00108624,0.00103526,4.6889e-05,1.04e-05
68692,0.60507,0.606165,0.00109481,0.605074,0.60611,0.606114,0.606161,0.00108664,0.00103566,4.6889e-05,1.04e-05
68694,0.60508,0.606175,0.00109522,0.605084,0.60612,0.606124,0.606171,0.00108704,0.00103606,4.6889e-05,1.04e-05
68695,0.60509,0.606186,0.00109561,0.605094,0.606131,0.606135,0.606182,0.00108744,0.00103646,4.6889e-05,1.04e-05
68696,0.6051,0.606196,0.00109602,0.605104,0.606141,0.606145,0.606192,0.00108784,0.00103686,4.6889e-05,1.04e-05
68697,0.60511,0.606206,0.00109642,0.605114,0.606151,0.606155,0.606202,0.00108824,0.00103726,4.6889e-05,1.04e-05
68698,0.60512,0.606217,0.00109682,0.605124,0.606162,0.606166,0.606213,0.00108864,0.00103766,4.6889e-05,1.04e-05
68699,0.60513,0.606227,0.00109722,0.605134,0.606172,0.606176,0.606223,0.00108904,0.00103806,4.6889e-05,1.04e-05
68701,0.60514,0.606238,0.00109761,0.605144,0.606183,0.606187,0.606234,0.00108944,0.00103846,4.6889e-05,1.04e-05
68702,0.60515,0.606248,0.00109802,0.605154,0.606193,0.606197,0.606244,0.00108984,0.00103886,4.6889e-05,1.04e-05
68703,0.60516,0.606258,0.00109841,0.605164,0.606209,0.606213,0.606254,0.00109024,0.00104493,4.1217e-05,1.04e-05
68704,0.60517,0.606269,0.00109881,0.605174,0.606214,0.606218,0.606265,0.00109064,0.00103966,4.6889e-05,1.04e-05
68705,0.60518,0.606279,0.00109921,0.605184,0.606224,0.606228,0.606275,0.00109104,0.00104006,4.6889e-05,1.04e-05
68706,0.60519,0.60629,0.00109961,0.605194,0.606238,0.606242,0.606286,0.00109144,0.00104363,4.3716e-05,1.04e-05
68707,0.6052,0.6063,0.00110002,0.605204,0.606245,0.606249,0.606296,0.00109184,0.00104086,4.6889e-05,1.04e-05
68710,0.60521,0.60631,0.00110042,0.605214,0.606255,0.606259,0.606306,0.00109224,0.00104126,4.6889e-05,1.04e-05
68711,0.60522,0.606321,0.00110082,0.605224,0.606266,0.60627,0.606317,0.00109264,0.00104166,4.6889e-05,1.04e-05
68712,0.60523,0.606331,0.00110121,0.605234,0.606276,0.60628,0.606327,0.00109304,0.00104206,4.6889e-05,1.04e-05
68713,0.60524,0.606342,0.00110161,0.605244,0.606287,0.606291,0.606338,0.00109344,0.00104246,4.6889e-05,1.04e-05
68714,0.60525,0.606352,0.00110202,0.605254,0.606297,0.606301,0.606348,0.00109384,0.00104286,4.6889e-05,1.04e-05
68716,0.60526,0.606362,0.00110241,0.605264,0.606307,0.606311,0.606358,0.00109424,0.00104326,4.6889e-05,1.04e-05
68717,0.60527,-1,-1,0.605274,-1,-1,-1,-1,-1,-1,-1
68718,0.60528,0.606373,0.00109281,0.605284,0.606318,0.606322,0.606369,0.00108464,0.00103366,4.6889e-05,1.04e-05
68719,0.60529,0.606383,0.00109322,0.605294,0.606328,0.606332,0.606379,0.00108504,0.00103406,4.6889e-05,1.04e-05
68720,0.6053,0.606394,0.00109362,0.605304,0.606339,0.606343,0.60639,0.00108544,0.00103446,4.6889e-05,1.04e-05
68721,0.60531,0.606404,0.00109401,0.605314,0.606349,0.606353,0.6064,0.00108584,0.00103486,4.6889e-05,1.04e-05
68722,0.60532,0.606414,0.00109442,0.605324,0.606359,0.606363,0.60641,0.00108624,0.00103526,4.6889e-05,1.04e-05
68724,0.60533,0.606425,0.00109481,0.605334,0.60637,0.606374,0.606421,0.00108664,0.00103566,4.6889e-05,1.04e-05
68725,0.60534,0.606435,0.00109521,0.605344,0.60638,0.606384,0.606431,0.00108704,0.00103606,4.6889e-05,1.04e-05
68726,0.60535,0.606446,0.00109561,0.605354,0.606391,0.606395,0.606442,0.00108744,0.00103646,4.6889e-05,1.04e-05
68729,0.60536,0.606456,0.00109602,0.605364,0.606401,0.606405,0.606452,0.00108784,0.00103686,4.6889e-05,1.04e-05
68730,0.60537,0.606466,0.00109642,0.605374,0.606411,0.606415,0.606462,0.00108824,0.00103726,4.6889e-05,1.04e-05
68731,0.60538,0.606477,0.00109681,0.605384,0.606422,0.606426,0.606473,0.00108864,0.00103766,4.6889e-05,1.04e-05
68732,0.60539,0.606487,0.00109722,0.605394,0.606432,0.606436,0.606483,0.00108904,0.00103806,4.6889e-05,1.04e-05
68733,0.6054,0.606498,0.00109761,0.605404,0.606443,0.606447,0.606494,0.00108944,0.00103846,4.6889e-05,1.04e-05
68734,0.60541,0.606508,0.00109801,0.605414,0.606453,0.606457,0.606504,0.00108984,0.00103886,4.6889e-05,1.04e-05
68735,0.60542,0.606518,0.00109842,0.605424,0.606467,0.606471,0.606514,0.00109024,0.00104275,4.3396e-05,1.04e-05
68736,0.60543,0.606529,0.00109881,0.605434,0.606474,0.606478,0.606525,0.00109064,0.00103966,4.6889e-05,1.04e-05
68737,0.60544,0.606539,0.00109921,0.605444,0.606484,0.606488,0.606535,0.00109104,0.00104006,4.6889e-05,1.04e-05
68738,0.60545,0.60655,0.00109961,0.605454,0.606495,0.606499,0.606546,0.00109144,0.00104046,4.6889e-05,1.04e-05
68739,0.60546,0.60656,0.00110002,0.605464,0.606505,0.606509,0.606556,0.00109184,0.00104086,4.6889e-05,1.04e-05
68740,0.60547,0.60657,0.00110042,0.605474,0.606516,0.60652,0.606566,0.00109224,0.00104185,4.6301e-05,1.04e-05
68741,0.60548,0.606581,0.00110082,0.605484,0.606526,0.60653,0.606577,0.00109264,0.00104166,4.6889e-05,1.04e-05
68742,0.60549,0.606591,0.00110122,0.605494,0.606536,0.60654,0.606587,0.00109304,0.00104206,4.6889e-05,1.04e-05
68744,0.6055,-1,-1,0.605504,-1,-1,-1,-1,-1,-1,-1
68745,0.60551,0.606602,0.00109161,0.605514,0.606547,0.606551,0.606598,0.00108344,0.00103246,4.6889e-05,1.04e-05
68746,0.60552,0.606612,0.00109202,0.605524,0.606557,0.606561,0.606608,0.00108384,0.00103286,4.6889e-05,1.04e-05
68747,0.60553,0.606622,0.00109242,0.605534,0.606567,0.606571,0.606618,0.00108424,0.00103326,4.6889e-05,1.04e-05
68748,0.60554,0.606633,0.00109282,0.605544,0.606582,0.606586,0.606629,0.00108464,0.00103804,4.2505e-05,1.04e-05
68749,0.60555,0.606643,0.00109321,0.605554,0.606588,0.606592,0.606639,0.00108504,0.00103406,4.6889e-05,1.04e-05
68750,0.60556,0.606654,0.00109362,0.605564,0.606599,0.606603,0.60665,0.00108544,0.00103446,4.6889e-05,1.04e-05
68751,0.60557,0.606664,0.00109401,0.605574,0.606609,0.606613,0.60666,0.00108584,0.00103486,4.6889e-05,1.04e-05
68752,0.60558,0.606674,0.00109441,0.605584,0.606619,0.606623,0.60667,0.00108624,0.00103526,4.6889e-05,1.04e-05
68753,0.60559,0.606685,0.00109482,0.605594,0.60663,0.606634,0.606681,0.00108664,0.00103566,4.6889e-05,1.04e-05
68754,0.6056,0.606695,0.00109521,0.605604,0.60664,0.606644,0.606691,0.00108704,0.00103606,4.6889e-05,1.04e-05
68755,0.60561,0.606706,0.00109561,0.605614,0.606651,0.606655,0.606702,0.00108744,0.00103646,4.6889e-05,1.04e-05
68756,0.60562,0.606716,0.00109602,0.605624,0.606661,0.606665,0.606712,0.00108784,0.00103686,4.6889e-05,1.04e-05
68757,0.60563,0.606726,0.00109642,0.605634,0.606674,0.606678,0.606722,0.00108824,0.00103996,4.4189e-05,1.04e-05
68758,0.60564,0.606737,0.00109682,0.605644,0.606682,0.606686,0.606733,0.00108864,0.00103766,4.6889e-05,1.04e-05
68759,0.60565,0.606747,0.00109721,0.605654,0.606692,0.606696,0.606743,0.00108904,0.00103806,4.6889e-05,1.04e-05
68760,0.60566,0.606758,0.00109762,0.605664,0.606703,0.606707,0.606754,0.00108944,0.00103846,4.6889e-05,1.04e-05
68761,0.60567,0.606768,0.00109801,0.605674,0.606713,0.606717,0.606764,0.00108984,0.00103886,4.6889e-05,1.04e-05
68762,0.60568,0.606778,0.00109841,0.605684,0.606723,0.606727,0.606774,0.00109024,0.00103926,4.6889e-05,1.04e-05
68763,0.60569,0.606789,0.00109882,0.605694,0.606734,0.606738,0.606785,0.00109064,0.00103966,4.6889e-05,1.04e-05
68764,0.6057,0.606799,0.00109921,0.605704,0.606744,0.606748,0.606795,0.00109104,0.00104006,4.6889e-05,1.04e-05
68766,0.60571,0.60681,0.00109961,0.605714,0.606755,0.606759,0.606806,0.00109144,0.00104046,4.6889e-05,1.04e-05
68767,0.60572,0.60682,0.00110002,0.605724,0.606765,0.606769,0.606816,0.00109184,0.00104086,4.6889e-05,1.04e-05
68768,0.60573,0.60683,0.00110042,0.605734,0.606775,0.606779,0.606826,0.00109224,0.00104126,4.6889e-05,1.04e-05
68770,0.60574,0.606841,0.00110082,0.605744,0.606786,0.60679,0.606837,0.00109264,0.00104166,4.6889e-05,1.04e-05
68771,0.60575,0.606851,0.00110122,0.605754,0.606796,0.6068,0.606847,0.00109304,0.00104206,4.6889e-05,1.04e-05
68772,0.60576,0.606862,0.00110162,0.605764,0.606807,0.606811,0.606858,0.00109344,0.00104246,4.6889e-05,1.04e-05
68773,0.60577,-1,-1,0.605774,-1,-1,-1,-1,-1,-1,-1
68774,0.60578,0.606872,0.00109202,0.605784,0.606817,0.606821,0.606868,0.00108384,0.00103286,4.6889e-05,1.04e-05
68775,0.60579,0.606882,0.00109241,0.605794,0.606827,0.606831,0.606878,0.00108424,0.00103326,4.6889e-05,1.04e-05
68776,0.6058,0.606893,0.00109282,0.605804,0.606838,0.606842,0.606889,0.00108464,0.00103366,4.6889e-05,1.04e-05
68777,0.60581,0.606903,0.00109322,0.605814,0.606848,0.606852,0.606899,0.00108504,0.00103406,4.6889e-05,1.04e-05
68778,0.60582,0.606914,0.00109361,0.605824,0.606859,0.606863,0.60691,0.00108544,0.00103446,4.6889e-05,1.04e-05
68779,0.60583,0.606924,0.00109402,0.605834,0.606869,0.606873,0.60692,0.00108584,0.00103486,4.6889e-05,1.04e-05
68780,0.60584,0.606934,0.00109441,0.605844,0.606879,0.606883,0.60693,0.00108624,0.00103526,4.6889e-05,1.04e-05
68781,0.60585,0.606945,0.00109481,0.605854,0.60689,0.606894,0.606941,0.00108664,0.00103566,4.6889e-05,1.04e-05
68782,0.60586,0.606955,0.00109522,0.605864,0.6069,0.606904,0.606951,0.00108704,0.00103606,4.6889e-05,1.04e-05
68783,0.60587,0.606966,0.00109561,0.605874,0.606911,0.606915,0.606962,0.00108744,0.00103646,4.6889e-05,1.04e-05
68784,0.60588,0.606976,0.00109602,0.605884,0.606922,0.606926,0.606972,0.00108784,0.00103832,4.5428e-05,1.04e-05
68785,0.60589,0.606986,0.00109641,0.605894,0.606931,0.606935,0.606982,0.00108824,0.00103726,4.6889e-05,1.04e-05
68787,0.6059,0.606997,0.00109682,0.605904,0.606942,0.606946,0.606993,0.00108864,0.00103766,4.6889e-05,1.04e-05
68788,0.60591,0.607007,0.00109722,0.605914,0.606952,0.606956,0.607003,0.00108904,0.00103806,4.6889e-05,1.04e-05
68789,0.60592,0.607018,0.00109761,0.605924,0.606963,0.606967,0.607014,0.00108944,0.00103846,4.6889e-05,1.04e-05
68790,0.60593,0.607028,0.00109802,0.605934,0.606973,0.606977,0.607024,0.00108984,0.00103886,4.6889e-05,1.04e-05
68791,0.60594,0.607038,0.00109841,0.605944,0.606983,0.606987,0.607034,0.00109024,0.00103926,4.6889e-05,1.04e-05
68792,0.60595,0.607049,0.00109881,0.605954,0.606994,0.606998,0.607045,0.00109064,0.00103966,4.6889e-05,1.04e-05
68793,0.60596,0.607059,0.00109921,0.605964,0.607004,0.607008,0.607055,0.00109104,0.00104006,4.6889e-05,1.04e-05
68794,0.60597,0.60707,0.00109961,0.605974,0.607015,0.607019,0.607066,0.00109144,0.00104046,4.6889e-05,1.04e-05
68795,0.60598,0.60708,0.00110002,0.605984,0.607025,0.607029,0.607076,0.00109184,0.00104086,4.6889e-05,1.04e-05
68796,0.60599,0.60709,0.00110042,0.605994,0.607035,0.607039,0.607086,0.00109224,0.00104126,4.6889e-05,1.04e-05
68797,0.606,0.607101,0.00110082,0.606004,0.607046,0.60705,0.607097,0.00109264,0.00104166,4.6889e-05,1.04e-05
68799,0.60601,0.607111,0.00110121,0.606014,0.607056,0.60706,0.607107,0.00109304,0.00104206,4.6889e-05,1.04e-05
68800,0.60602,0.607122,0.00110161,0.606024,0.607067,0.607071,0.607118,0.00109344,0.00104246,4.6889e-05,1.04e-05
68802,0.60603,-1,-1,0.606034,-1,-1,-1,-1,-1,-1,-1
68804,0.60604,0.607132,0.00109202,0.606044,0.607077,0.607081,0.607128,0.00108384,0.00103286,4.6889e-05,1.04e-05
68805,0.60605,0.607142,0.00109242,0.606054,0.607087,0.607091,0.607138,0.00108424,0.00103326,4.6889e-05,1.04e-05
68806,0.60606,0.607153,0.00109281,0.606064,0.6071,0.607104,0.607149,0.00108464,0.00103626,4.4287e-05,1.04e-05
68807,0.60607,0.607163,0.00109322,0.606074,0.607108,0.607112,0.607159,0.00108504,0.00103406,4.6889e-05,1.04e-05
68808,0.60608,0.607174,0.00109362,0.606084,0.607119,0.607123,0.60717,0.00108544,0.00103446,4.6889e-05,1.04e-05
68809,0.60609,0.607184,0.00109401,0.606094,0.607129,0.607133,0.60718,0.00108584,0.00103486,4.6889e-05,1.04e-05
68810,0.6061,0.607194,0.00109442,0.606104,0.607139,0.607143,0.60719,0.00108624,0.00103526,4.6889e-05,1.04e-05
68811,0.60611,0.607205,0.00109481,0.606114,0.60715,0.607154,0.607201,0.00108664,0.00103566,4.6889e-05,1.04e-05
68812,0.60612,0.607215,0.00109521,0.606124,0.60716,0.607164,0.607211,0.00108704,0.00103606,4.6889e-05,1.04e-05
68813,0.60613,0.607226,0.00109562,0.606134,0.607171,0.607175,0.607222,0.00108744,0.00103646,4.6889e-05,1.04e-05
68814,0.60614,0.607236,0.00109602,0.606144,0.607181,0.607185,0.607232,0.00108784,0.00103686,4.6889e-05,1.04e-05
68815,0.60615,0.607246,0.00109642,0.606154,0.607191,0.607195,0.607242,0.00108824,0.00103726,4.6889e-05,1.04e-05
68816,0.60616,0.607257,0.00109681,0.606164,0.607202,0.607206,0.607253,0.00108864,0.00103766,4.6889e-05,1.04e-05
68817,0.60617,0.607267,0.00109722,0.606174,0.607212,0.607216,0.607263,0.00108904,0.00103806,4.6889e-05,1.04e-05
68818,0.60618,0.607278,0.00109761,0.606184,0.607223,0.607227,0.607274,0.00108944,0.00103846,4.6889e-05,1.04e-05
68819,0.60619,0.607288,0.00109801,0.606194,0.607233,0.607237,0.607284,0.00108984,0.00103886,4.6889e-05,1.04e-05
68821,0.6062,-1,-1,0.606204,-1,-1,-1,-1,-1,-1,-1
68822,0.60621,0.607298,0.00108842,0.606214,0.607243,0.607247,0.607294,0.00108024,0.00102926,4.6889e-05,1.04e-05
